Order_NBR,LineNumber,StockCode,MaxOutTote,Splittable,IsSpecialPick,PickingType,Ordered_Qty,quantity,UnitWeightGrams,UnitVolumeCubicCm,PickingZone,Aisle_Location,Bay_Location,Ailse_Bay_Concat,TransitID,Truck,TrolleyID,TrayHeaderID,DeliveryStartDateTime_local
302491209,5,133627,FALSE,FALSE,FALSE,Normal,1.0,1.0,179.0,902.06,Ambient,12,3,12_3,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238679654,1089359905,2026-04-27 05:00:00 UTC
302491186,3,263031,FALSE,FALSE,FALSE,Normal,3.0,3.0,451.0,4075.26,Ambient,401,1,401_1,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238671364,1089359806,2026-04-27 05:00:00 UTC
303681474,8,824365,FALSE,FALSE,FALSE,Normal,1.0,1.0,147.0,909.63,Ambient,5,27,5_27,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360158,2026-04-27 05:00:00 UTC
303681474,17,465186,FALSE,FALSE,FALSE,Normal,1.0,1.0,220.0,367.71,Chilled,78,12,78_12,1052-AM-0540_7189018,1052-AM-0540_7189018,238681499,1089360160,2026-04-27 05:00:00 UTC
303556877,4,6055286,FALSE,FALSE,FALSE,Normal,1.0,1.0,394.0,11551.68,Ambient,118,1,118_1,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238669751,1089359730,2026-04-27 05:00:00 UTC
303638271,13,52604,FALSE,FALSE,FALSE,Normal,1.0,1.0,249.0,331.13,Ambient,10,59,10_59,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670669,1089359977,2026-04-27 05:00:00 UTC
303674950,13,134034,FALSE,FALSE,FALSE,Normal,5.0,5.0,155.0,246.9,Ambient,69,1,69_1,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089360124,2026-04-27 05:00:00 UTC
303610866,9,771237,FALSE,FALSE,FALSE,Normal,1.0,1.0,1260.0,3590.58,Chilled,120,5,120_5,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238672319,1089359837,2026-04-27 05:00:00 UTC
303666909,20,85794,FALSE,FALSE,FALSE,Normal,1.0,1.0,287.0,802.39,Chilled,69,3,69_3,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238671854,1089360067,2026-04-27 05:00:00 UTC
302491186,47,675632,FALSE,FALSE,FALSE,Normal,1.0,1.0,800.0,1884.6,Chilled,1,6,1_6,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666025,1089359802,2026-04-27 05:00:00 UTC
303681474,1,89121,FALSE,FALSE,FALSE,Normal,1.0,1.0,425.0,2189.59,Ambient,3,29,3_29,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360158,2026-04-27 05:00:00 UTC
302491191,6,171282,FALSE,FALSE,FALSE,Normal,3.0,3.0,276.0,873.6,Ambient,118,7,118_7,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
303661101,35,54241,FALSE,FALSE,FALSE,Normal,1.0,1.0,368.0,931.03,Chilled,1,20,1_20,1052-AM-0540_7189018,1052-AM-0540_7189018,238681499,1089360177,2026-04-27 05:00:00 UTC
302491209,6,6055362,FALSE,FALSE,FALSE,Normal,1.0,1.0,643.0,5419.26,Ambient,405,1,405_1,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681664,1089359906,2026-04-27 05:00:00 UTC
302475064,13,53869,FALSE,FALSE,FALSE,Normal,2.0,2.0,497.0,557.7,Ambient,118,11,118_11,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238676661,1089360172,2026-04-27 05:00:00 UTC
303610866,18,348705,FALSE,FALSE,FALSE,Normal,1.0,1.0,214.0,647.47,Chilled,2,21,2_21,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238672319,1089359837,2026-04-27 05:00:00 UTC
303556877,10,200695,TRUE,FALSE,FALSE,Normal,1.0,1.0,1354.0,5160.22,Ambient,4,26,4_26,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238670040,1089359729,2026-04-27 05:00:00 UTC
303493198,17,779130,FALSE,FALSE,FALSE,Normal,4.0,4.0,1074.0,1214.22,Ambient,5,24,5_24,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238670040,1089360134,2026-04-27 05:00:00 UTC
303671813,17,186910,FALSE,FALSE,FALSE,Normal,2.0,2.0,230.0,360.0,Ambient,68,3,68_3,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238671641,1089360098,2026-04-27 05:00:00 UTC
303671813,14,388249,FALSE,FALSE,FALSE,Normal,4.0,4.0,139.0,370.19,Chilled,2,18,2_18,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666012,1089360099,2026-04-27 05:00:00 UTC
303650822,6,757527,FALSE,FALSE,FALSE,Normal,1.0,1.0,407.0,810.92,Chilled,2,13,2_13,1052-AM-0540_7189018,1052-AM-0540_7189018,238674788,1089360055,2026-04-27 05:00:00 UTC
303417711,28,763596,FALSE,FALSE,FALSE,Normal,1.0,1.0,1088.0,1507.12,Freezer,15,14,15_14,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238678093,1089359782,2026-04-27 05:00:00 UTC
303112774,3,290820,FALSE,FALSE,FALSE,Normal,1.0,1.0,403.0,771.88,Chilled,120,3,120_3,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238684909,1089359551,2026-04-27 05:00:00 UTC
303610866,7,299513,FALSE,FALSE,FALSE,Normal,1.0,1.0,103.0,1068.87,Ambient,5,33,5_33,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238677926,1089359836,2026-04-27 05:00:00 UTC
303580047,1,172235,FALSE,FALSE,FALSE,Normal,3.0,3.0,186.0,1556.1,Ambient,5,19,5_19,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089359811,2026-04-27 05:00:00 UTC
302491191,21,791172,FALSE,FALSE,FALSE,Normal,2.0,2.0,761.0,865.8,Ambient,9,53,9_53,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
303412345,14,75770,FALSE,FALSE,FALSE,Normal,1.0,1.0,127.0,4342.0,Ambient,13,48,13_48,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238679654,1089360166,2026-04-27 05:00:00 UTC
303661101,11,236393,FALSE,FALSE,FALSE,Normal,2.0,2.0,898.0,1110.26,Ambient,703,1,703_1,1052-AM-0540_7189018,1052-AM-0540_7189018,238681659,1089360176,2026-04-27 05:00:00 UTC
302491209,32,141410,FALSE,FALSE,FALSE,Normal,8.0,8.0,113.0,308.7,Chilled,68,12,68_12,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238682569,1089359908,2026-04-27 05:00:00 UTC
303496754,1,6036367,FALSE,FALSE,FALSE,Normal,1.0,1.0,285.0,879.45,Chilled,88,2,88_2,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666125,1089359637,2026-04-27 05:00:00 UTC
303417711,39,544761,FALSE,FALSE,FALSE,Normal,1.0,1.0,116.0,688.86,Chilled,120,13,120_13,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089359781,2026-04-27 05:00:00 UTC
303663850,32,727144,FALSE,FALSE,FALSE,Normal,1.0,1.0,218.0,505.89,Ambient,69,7,69_7,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681692,1089360083,2026-04-27 05:00:00 UTC
303556877,43,279762,FALSE,FALSE,FALSE,Normal,1.0,1.0,359.0,1601.6,Chilled,54,3,54_3,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666148,1089359731,2026-04-27 05:00:00 UTC
302491209,47,813764,FALSE,FALSE,FALSE,Normal,1.0,1.0,114.0,5781.86,Ambient,9,40,9_40,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681664,1089359906,2026-04-27 05:00:00 UTC
303667161,22,133211,FALSE,FALSE,FALSE,Normal,4.0,4.0,147.0,447.44,Ambient,68,8,68_8,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089360108,2026-04-27 05:00:00 UTC
303493198,18,229446,FALSE,FALSE,FALSE,Normal,1.0,1.0,464.0,1690.92,Freezer,15,52,15_52,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238669899,1089360137,2026-04-27 05:00:00 UTC
303493198,25,116987,FALSE,FALSE,FALSE,Normal,1.0,1.0,152.0,4287.69,Ambient,81,7,81_7,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238671931,1089360133,2026-04-27 05:00:00 UTC
303641094,24,149620,FALSE,FALSE,FALSE,Normal,1.0,1.0,270.0,893.76,Ambient,69,7,69_7,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238672683,1089359932,2026-04-27 05:00:00 UTC
303638271,5,115176,FALSE,FALSE,FALSE,Normal,1.0,1.0,166.0,920.26,Ambient,305,1,305_1,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089359978,2026-04-27 05:00:00 UTC
303681474,36,243694,FALSE,FALSE,FALSE,Normal,1.0,1.0,344.0,345.28,Ambient,9,56,9_56,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360158,2026-04-27 05:00:00 UTC
302487873,29,710953,FALSE,FALSE,FALSE,Normal,1.4,1.0,1000.0,2176.406406406,Chilled,700,1,700_1,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238668421,1089359774,2026-04-27 05:00:00 UTC
303555846,18,40181,FALSE,FALSE,FALSE,Normal,1.0,1.0,134.0,524.32,Chilled,78,11,78_11,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666212,1089360154,2026-04-27 05:00:00 UTC
302475064,2,573517,FALSE,FALSE,FALSE,Normal,1.0,1.0,343.0,1254.19,Ambient,12,62,12_62,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238675659,1089360167,2026-04-27 05:00:00 UTC
303610866,31,6009497,FALSE,FALSE,FALSE,Normal,1.0,1.0,91.0,396.58,Chilled,78,9,78_9,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238672319,1089359837,2026-04-27 05:00:00 UTC
303681474,39,754776,FALSE,FALSE,FALSE,Normal,1.0,1.0,597.0,635.83,Ambient,117,4,117_4,1052-AM-0540_7189018,1052-AM-0540_7189018,238681384,1089360159,2026-04-27 05:00:00 UTC
302475064,11,6055409,FALSE,FALSE,FALSE,Normal,1.0,1.0,251.0,4237.65,Ambient,118,6,118_6,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238676661,1089360172,2026-04-27 05:00:00 UTC
303661101,21,516857,FALSE,FALSE,FALSE,Normal,2.0,2.0,254.0,1032.08,Freezer,15,71,15_71,1052-AM-0540_7189018,1052-AM-0540_7189018,238681892,1089360179,2026-04-27 05:00:00 UTC
302487873,27,577863,FALSE,FALSE,FALSE,Normal,1.0,1.0,536.0,1720.51,Chilled,1,10,1_10,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238668421,1089359774,2026-04-27 05:00:00 UTC
303667161,36,545880,FALSE,FALSE,FALSE,Normal,1.0,1.0,318.0,708.89,Chilled,120,10,120_10,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666028,1089360111,2026-04-27 05:00:00 UTC
302491186,7,71422,FALSE,FALSE,FALSE,Normal,2.0,2.0,158.0,1987.68,Ambient,5,41,5_41,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238668967,1089359805,2026-04-27 05:00:00 UTC
303638271,1,6004850,FALSE,FALSE,FALSE,Normal,2.0,2.0,179.0,496.25,Chilled,2,8,2_8,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666105,1089359976,2026-04-27 05:00:00 UTC
303681474,5,270308,FALSE,FALSE,FALSE,Normal,1.0,1.0,122.0,658.78,Ambient,314,1,314_1,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360158,2026-04-27 05:00:00 UTC
303681474,33,524322,FALSE,FALSE,FALSE,Normal,1.0,1.0,121.0,3432.0,Chilled,66,3,66_3,1052-AM-0540_7189018,1052-AM-0540_7189018,238681499,1089360160,2026-04-27 05:00:00 UTC
303610866,3,33593,FALSE,FALSE,FALSE,Normal,1.0,1.0,207.0,2059.2,Ambient,3,31,3_31,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238677926,1089359836,2026-04-27 05:00:00 UTC
303667161,34,901506,FALSE,FALSE,FALSE,Normal,1.0,1.0,580.0,1160.41,Chilled,1,26,1_26,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666028,1089360111,2026-04-27 05:00:00 UTC
302491191,18,6054594,FALSE,FALSE,FALSE,Normal,1.0,1.0,50.0,366.39,Ambient,405,1,405_1,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
302491209,26,6043729,FALSE,FALSE,FALSE,Normal,1.0,1.0,400.0,2734.88,Freezer,15,4,15_4,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238678093,1089359910,2026-04-27 05:00:00 UTC
303493198,26,331595,FALSE,FALSE,FALSE,Normal,1.0,1.0,216.0,4250.0,Ambient,81,8,81_8,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238671931,1089360133,2026-04-27 05:00:00 UTC
303556877,28,170225,FALSE,FALSE,FALSE,Normal,1.0,1.0,230.0,442.18,Chilled,66,13,66_13,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666148,1089359731,2026-04-27 05:00:00 UTC
303650822,7,503407,FALSE,FALSE,FALSE,Normal,5.0,5.0,118.0,409.2,Chilled,2,20,2_20,1052-AM-0540_7189018,1052-AM-0540_7189018,238674788,1089360055,2026-04-27 05:00:00 UTC
302491209,38,120384,TRUE,FALSE,FALSE,Normal,1.0,1.0,2276.0,6124.8,Chilled,700,1,700_1,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238674854,1089359909,2026-04-27 05:00:00 UTC
303667161,38,666296,FALSE,FALSE,FALSE,Normal,1.0,1.0,167.0,501.55,Chilled,78,11,78_11,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666028,1089360111,2026-04-27 05:00:00 UTC
303641094,19,137130,FALSE,FALSE,FALSE,Normal,5.0,5.0,196.0,401.1,Ambient,69,8,69_8,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238672683,1089359932,2026-04-27 05:00:00 UTC
303426540,6,700642,FALSE,FALSE,FALSE,Normal,1.0,1.0,459.0,570.24,Ambient,10,59,10_59,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681164,1089359580,2026-04-27 05:00:00 UTC
303417711,40,265546,FALSE,FALSE,FALSE,Normal,1.0,1.0,577.0,880.64,Ambient,12,18,12_18,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238677926,1089359779,2026-04-27 05:00:00 UTC
303493198,12,145536,FALSE,FALSE,FALSE,Normal,1.0,1.0,1078.0,1314.0,Chilled,78,2,78_2,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666125,1089360136,2026-04-27 05:00:00 UTC
303578957,13,147071,FALSE,FALSE,FALSE,Normal,1.0,1.0,661.0,1312.74,Ambient,70,5,70_5,1052-AM-0540_7189018,1052-AM-0540_7189018,238682664,1089359801,2026-04-27 05:00:00 UTC
303663850,19,147947,FALSE,FALSE,FALSE,Normal,1.0,1.0,147.0,819.54,Chilled,66,8,66_8,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238678072,1089360082,2026-04-27 05:00:00 UTC
302491191,17,6044601,FALSE,FALSE,FALSE,Normal,1.0,1.0,54.0,442.26,Ambient,81,5,81_5,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
303556877,46,694039,FALSE,FALSE,FALSE,Normal,1.0,1.0,1101.0,2134.31,Ambient,11,44,11_44,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238670122,1089359728,2026-04-27 05:00:00 UTC
303417711,20,888139,FALSE,FALSE,FALSE,Normal,2.0,2.0,2107.0,2790.17,Chilled,78,5,78_5,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089359781,2026-04-27 05:00:00 UTC
303426540,10,676314,FALSE,FALSE,FALSE,Normal,1.0,1.0,4010.0,6561.56,Ambient,7,27,7_27,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681164,1089359580,2026-04-27 05:00:00 UTC
303666909,13,141410,FALSE,FALSE,FALSE,Normal,3.0,3.0,113.0,308.7,Chilled,68,12,68_12,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238671854,1089360067,2026-04-27 05:00:00 UTC
302491209,21,224942,FALSE,FALSE,FALSE,Normal,1.0,1.0,530.0,1132.09,Chilled,2,21,2_21,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238682569,1089359908,2026-04-27 05:00:00 UTC
302491209,10,64129,FALSE,FALSE,FALSE,Normal,1.0,1.0,520.0,1989.47,Ambient,9,43,9_43,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681664,1089359906,2026-04-27 05:00:00 UTC
302491186,36,117189,FALSE,FALSE,FALSE,Normal,2.0,2.0,169.0,4343.47,Ambient,81,7,81_7,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238669072,1089359807,2026-04-27 05:00:00 UTC
303417711,34,141496,FALSE,FALSE,FALSE,Normal,1.0,1.0,340.0,4580.06,Chilled,66,16,66_16,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089359781,2026-04-27 05:00:00 UTC
303638271,42,83764,FALSE,FALSE,FALSE,Normal,1.0,1.0,551.0,1642.94,Ambient,9,67,9_67,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238669256,1089359979,2026-04-27 05:00:00 UTC
302491191,19,331595,FALSE,FALSE,FALSE,Normal,2.0,2.0,216.0,4250.0,Ambient,81,8,81_8,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
303666909,16,144607,FALSE,FALSE,FALSE,Normal,1.0,1.0,314.0,860.51,Chilled,508,1,508_1,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238671854,1089360067,2026-04-27 05:00:00 UTC
303412345,9,159796,FALSE,FALSE,FALSE,Normal,1.0,1.0,4153.0,12500.0,Ambient,7,25,7_25,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681645,1089360168,2026-04-27 05:00:00 UTC
303650822,3,897407,FALSE,FALSE,FALSE,Normal,1.0,1.0,357.0,2435.16,Ambient,10,6,10_6,1052-AM-0540_7189018,1052-AM-0540_7189018,238682888,1089360054,2026-04-27 05:00:00 UTC
302491209,50,134041,FALSE,FALSE,FALSE,Normal,1.0,1.0,650.0,2053.56,Chilled,1,19,1_19,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238682569,1089359908,2026-04-27 05:00:00 UTC
303641094,3,907050,FALSE,FALSE,FALSE,Normal,1.0,1.0,492.0,546.7,Ambient,10,67,10_67,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238672683,1089359932,2026-04-27 05:00:00 UTC
303496754,11,224943,FALSE,FALSE,FALSE,Normal,1.0,1.0,541.0,1180.06,Chilled,2,21,2_21,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238666125,1089359637,2026-04-27 05:00:00 UTC
303667161,6,270308,FALSE,FALSE,FALSE,Normal,1.0,1.0,122.0,658.78,Ambient,314,1,314_1,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670669,1089360109,2026-04-27 05:00:00 UTC
302491186,21,888140,FALSE,FALSE,FALSE,Normal,1.0,1.0,3171.0,4375.8,Chilled,78,7,78_7,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666064,1089359803,2026-04-27 05:00:00 UTC
303417711,2,24940,FALSE,FALSE,FALSE,Normal,1.0,1.0,738.0,2493.2,Freezer,15,5,15_5,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238678093,1089359782,2026-04-27 05:00:00 UTC
303638271,46,4894,FALSE,FALSE,FALSE,Normal,2.0,2.0,296.0,525.92,Ambient,11,50,11_50,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670669,1089359977,2026-04-27 05:00:00 UTC
303663850,12,663610,FALSE,FALSE,FALSE,Normal,1.0,1.0,432.0,441.6,Ambient,119,1,119_1,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681692,1089360083,2026-04-27 05:00:00 UTC
302491186,39,744027,FALSE,FALSE,FALSE,Normal,1.0,1.0,829.0,7118.99,Ambient,13,60,13_60,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238670669,1089359804,2026-04-27 05:00:00 UTC
303638271,28,6061820,FALSE,FALSE,FALSE,Normal,1.0,1.0,1650.0,2848.73,Ambient,6,32,6_32,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089359978,2026-04-27 05:00:00 UTC
303681474,4,262845,FALSE,FALSE,FALSE,Normal,1.0,1.0,284.0,707.2,Ambient,5,18,5_18,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360158,2026-04-27 05:00:00 UTC
302475064,31,64013,FALSE,FALSE,FALSE,Normal,1.0,1.0,409.0,1263.17,Chilled,120,10,120_10,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238666570,1089360173,2026-04-27 05:00:00 UTC
303436115,5,204607,FALSE,FALSE,FALSE,Normal,1.0,1.0,377.0,1583.63,Ambient,10,28,10_28,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238679654,1089359605,2026-04-27 05:00:00 UTC
303661101,10,37792,FALSE,FALSE,FALSE,Normal,1.0,1.0,265.0,1084.51,Ambient,8,28,8_28,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360175,2026-04-27 05:00:00 UTC
303496754,5,46808,FALSE,FALSE,FALSE,Normal,2.0,2.0,261.0,956.54,Ambient,5,20,5_20,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670970,1089359634,2026-04-27 05:00:00 UTC
302487873,15,686461,FALSE,FALSE,FALSE,Normal,2.0,2.0,137.0,429.14,Chilled,2,18,2_18,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238668421,1089359774,2026-04-27 05:00:00 UTC
302491186,29,800763,FALSE,FALSE,FALSE,Normal,1.0,1.0,1067.0,4286.04,Chilled,69,5,69_5,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666064,1089359803,2026-04-27 05:00:00 UTC
303638271,34,332724,FALSE,FALSE,FALSE,Normal,1.0,1.0,554.0,729.3,Ambient,6,18,6_18,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089359978,2026-04-27 05:00:00 UTC
302475064,18,508827,FALSE,FALSE,FALSE,Normal,3.0,3.0,120.0,478.76,Chilled,2,20,2_20,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238666570,1089360173,2026-04-27 05:00:00 UTC
303661101,22,133211,FALSE,FALSE,FALSE,Normal,4.0,4.0,147.0,447.44,Ambient,68,8,68_8,1052-AM-0540_7189018,1052-AM-0540_7189018,238681659,1089360176,2026-04-27 05:00:00 UTC
302487873,4,291183,FALSE,FALSE,FALSE,Normal,2.0,2.0,181.0,545.7,Ambient,12,35,12_35,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089359775,2026-04-27 05:00:00 UTC
303493198,27,781030,FALSE,FALSE,FALSE,Normal,1.0,1.0,610.0,679.63,Ambient,117,3,117_3,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238671931,1089360133,2026-04-27 05:00:00 UTC
303638271,41,249629,FALSE,FALSE,FALSE,Normal,2.0,2.0,200.0,471.44,Ambient,117,5,117_5,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089359978,2026-04-27 05:00:00 UTC
303674950,9,19682,FALSE,FALSE,FALSE,Normal,1.0,1.0,519.0,1141.3,Chilled,2,13,2_13,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089360127,2026-04-27 05:00:00 UTC
302491191,23,405643,FALSE,FALSE,FALSE,Normal,1.0,1.0,367.0,334.49,Ambient,79,11,79_11,1052-AM-0540_7189018,1052-AM-0540_7189018,238681533,1089359630,2026-04-27 05:00:00 UTC
303661101,6,384250,FALSE,FALSE,FALSE,Normal,2.0,2.0,264.0,1716.78,Ambient,5,25,5_25,1052-AM-0540_7189018,1052-AM-0540_7189018,238681502,1089360175,2026-04-27 05:00:00 UTC
303638271,35,117189,FALSE,FALSE,FALSE,Normal,1.0,1.0,169.0,4343.47,Ambient,81,7,81_7,1052-AM-0500_e9060b2,1052-AM-0500_e9060b2,238670718,1089359978,2026-04-27 05:00:00 UTC
302475064,5,363525,FALSE,FALSE,FALSE,Normal,1.0,1.0,35.0,878.85,Ambient,12,41,12_41,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238675659,1089360167,2026-04-27 05:00:00 UTC
302487873,2,155540,FALSE,FALSE,FALSE,Normal,1.0,1.0,985.0,2828.97,Ambient,12,45,12_45,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089359775,2026-04-27 05:00:00 UTC
302491186,35,314012,FALSE,FALSE,FALSE,Normal,1.0,1.0,1109.0,4384.95,Chilled,68,3,68_3,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666064,1089359803,2026-04-27 05:00:00 UTC
303674950,16,307315,FALSE,FALSE,FALSE,Normal,1.0,1.0,548.0,1589.76,Chilled,66,12,66_12,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089360127,2026-04-27 05:00:00 UTC
303674950,12,170225,FALSE,FALSE,FALSE,Normal,3.0,3.0,230.0,442.18,Chilled,66,13,66_13,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238666570,1089360127,2026-04-27 05:00:00 UTC
303580047,3,71422,FALSE,FALSE,FALSE,Normal,5.0,5.0,158.0,1987.68,Ambient,5,41,5_41,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089359811,2026-04-27 05:00:00 UTC
303556877,14,769907,FALSE,FALSE,FALSE,Normal,1.0,1.0,515.0,3480.78,Chilled,2,17,2_17,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238666012,1089359732,2026-04-27 05:00:00 UTC
302491186,25,137130,FALSE,FALSE,FALSE,Normal,4.0,4.0,196.0,401.1,Ambient,69,8,69_8,1052-AM-0515_b8d747c,1052-AM-0515_b8d747c,238669072,1089359807,2026-04-27 05:00:00 UTC
302491209,23,226913,FALSE,FALSE,FALSE,Normal,1.0,1.0,1075.0,1639.58,Ambient,6,18,6_18,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681664,1089359906,2026-04-27 05:00:00 UTC
303610866,14,6037744,FALSE,FALSE,FALSE,Normal,2.0,2.0,152.0,352.44,Chilled,2,12,2_12,1052-AM-0530_75e1fd7,1052-AM-0530_75e1fd7,238672319,1089359837,2026-04-27 05:00:00 UTC
303580047,6,6015819,FALSE,FALSE,FALSE,Normal,1.0,1.0,512.0,2415.05,Ambient,4,40,4_40,1052-AM-0530_d9d6921,1052-AM-0530_d9d6921,238676547,1089359811,2026-04-27 05:00:00 UTC
303412345,5,205222,FALSE,FALSE,FALSE,Normal,1.0,1.0,806.0,2333.45,Chilled,120,7,120_7,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238674788,1089360169,2026-04-27 05:00:00 UTC
303412345,6,926813,FALSE,FALSE,FALSE,Normal,1.0,1.0,260.0,537.0,Ambient,119,9,119_9,1052-AM-0535_41ff569,1052-AM-0535_41ff569,238681645,1089360168,2026-04-27 05:00:00 UTC
